ID,last_reviewed,product,description,url,image,image_name,image_permission_granted,contacted,image_contact,Category,codebook_category,codebook_sub_category,compatible_OS,target_demographic,coding_language,company,cost_low,cost_high,classroom_kit_cost,amazon_url,msrp,title_image,action_image,available,curricula,notes,entered into db,reviewed
,,Scriptr,Build elegant IoT applications with javascript simplicity and the agility of visual development.,https://www.scriptr.io/,,,,,,,Software,Tangible Computing,"Windows, Mac, iOS, Android, Chrome",9-12,Javascript,scriptr;,$0.00,$0.00,,,,Scriptr-title.png,Scriptr-action.png,TRUE,,,FALSE,JO
372,11/11/2020,Seven Billion Humans,Automate swarms of office workers to solve puzzles inside your very own parallel computer made of people....a thrilling followup to the award winning Human Resource Machine. Now with more humans!,https://store.steampowered.com/app/792100/7_Billion_Humans/,https://cdn.cloudflare.steamstatic.com/steam/apps/792100/header.jpg?t=1587489176,7_billion_humans.jpg,,,,,Software,Learning Game,"Windows, Mac",6-8,Proprietary Blocks,Tomorrow Corporation,$15.00,$15.00,,,,Seven_Billion_Humans-title.jpg,Seven_Billion_Humans-action.jpg,TRUE,,,FALSE,JO
,,Shield-Bot for Arduino,"From the website:
The Shield-Bot’s Board of Education Shield makes it easy for Arduino Uno programmers to build their own robot using Parallax’s beginner-friendly sensors and microcontroller accessories. This is a great combination for learning programming, electronics, and robotics — and is most commonly chosen when the Arduino is a key requirement. ",https://www.parallax.com/shield-bot-for-arduino/,,,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac",6-8; 9-12,"Blockly, C",Parallax,$250.00,$250.00,,,,Shield-Bot_For_Arduino-title.webp,Shield-Bot_For_Arduino-action.webp,TRUE,,,FALSE,JO
273,4/24/2020,Six Hexapod,"This hexapod robot kit is a creative robot platform. Assembled with ez-bits, Six is a very customizable robot with 6 legs and 12 degrees of freedom. The joints are powered by 12 heavy duty servo motors, allowing unique, dynamic movement. The removable ez-bit joints and top mounted camera enhance Six's ability to interact with the world.",https://www.robots.education/store/p4/EZ-Robot_Six_Hexapod.html.html,https://www.stemfinity.com/Revolution-Six,Six_Hexapod.png,,,,,Hardware,Robotics,"Windows, Mac",3-5; 6-8; 9-12,EZ-builder software,EZ Robot,$450.00,$450.00,"$3,350.00",https://www.amazon.com/EZ-Robot-Educational-Robotics-Programmable-Electronic/dp/B07PPVBLTB/ref=sr_1_1?dchild=1&keywords=six+hexapod&qid=1591215909&sr=8-1,,Six_Hexapod-title.png,Six_Hexapod-action.png,TRUE,Can purchase bundle with curriculum included,,FALSE,JO
129,4/1/2020,Small Basic,"Microsoft's variant of the BASIC programming language, which comes complete with a free development environment (IDE) that allows for the writing, debugging and sharing of one's code.",http://smallbasic.com/,https://smallbasic-publicwebsite.azurewebsites.net/assets/smallBasic-logo.svg,small_basic.jpg,,,,,Software,General Environment,"Windows, Mac, iOS, Android",K-2; 3-5,BASIC,Microsoft,$0.00,$0.00,,,,Small_Basic-title.jpg,Small_Basic-action.png,TRUE,,,FALSE,JO
237,4/8/2020,Smart Circuits,"Smart Circuits comes with snap-together base boards, light and sound modules, a microprocessor, and 31 jumper wires that allow budding engineers to build unlimited projects. Once kids are familiar with how each module works, they can design and create their own custom games and gadgets using the modular base boards and powerful microprocessor.",https://www.amazon.com/SmartLab-Toys-Circuits-Gadgets-Electronics/dp/B0176IEUH2/ref=sr_1_84?dchild=1&keywords=coding+for+kids&qid=1586301293&sr=8-84,https://www.mindware.orientaltrading.com/smartlab-toys-smart-circuits-a2-13763934.fltr,Smart_Circuits.jpg,,,,,Hardware,"Microcontrollers, Microprocessors",On-Board Interface,3-5; 6-8,N/A,SmartLab Toys,$35.00,$50.00,,https://www.amazon.com/SmartLab-Toys-Circuits-Gadgets-Electronics/dp/B0176IEUH2/ref=sr_1_2?crid=1DB04KL8N7LA&dchild=1&keywords=smart+circuits&qid=1591215061&sprefix=smart+cir%2Caps%2C217&sr=8-2,,Smart_Circuits-title.png,Smart_Circuits-action.png,TRUE,,,FALSE,JO
131,4/1/2020,Snap 4 Arduino,"""Snap4Arduino is a modification of the Snap! visual programming language that lets you seamlessly interact with almost all versions of the Arduino board."" ",http://snap4arduino.rocks/,https://lh3.googleusercontent.com/proxy/gqrT4XQBRgIpA3Nmps_xDjqSQ6Tw8kaAi5NpIpUERGo1H5sAuRd3BYp7x2ABeBrQAoozeFiqVDgxvv9z,snap4arduino.png,,,,,Software,General Environment,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8,Snap!,Arduino S.R.l. - Italy,$0.00,$0.00,,,,Snap4Arduino-title.png,Snap4Arduino-action.png,TRUE,,,FALSE,JO
130,4/1/2020,SNAP!,"A visual coding derivative of the Scratch programming language.  Snap! tends to have more advanced functionality than that which is found in Scratch (e.g., multi-dimension arrays), enabling for the construction of more complex programs.  Sometimes, these features get incorporated back into Scratch, thereby improving Scratch's overall capabilities.  Snap! used to be called ""Build Your Own Blocks"" (BYOB).",http://snap.berkeley.edu/,https://snap.berkeley.edu/img/topbar-logo.png,snap.png,,,,,Software,General Environment,"Windows, Mac, iOS, Android",6-8; 9-12,Snap!,Berkley,$0.00,$0.00,,,,snap-title.png,snap-action.png,TRUE,,,FALSE,JO
374,,Sonic Pi,Learn to code creatively by composing or performing music in an incredible range of styles from Classical & Jazz to Grime & EDM,https://sonic-pi.net/,,,,,,,Software,General Environment,"Windows, Mac, raspbian",6-8; 9-12,Sonic Pi,University of Cambridge,$0.00,$0.00,,,,Sonic_Pi-title.png,Sonic_Pi-action.png,TRUE,,,FALSE,JO
,,Specdrums,"Small musical rings (worn on the fingers) that users can program to play different sounds based on what they tap and ""see.""",https://sphero.com/collections/all/family_specdrums,,,,,,,Hardware,Robotics,iOS,6-8; 9-12,Proprietary Blocks,Sphero,$65.00,$100.00,$675.00,,,Specdrums-title.png,Specdrums-action.png,TRUE,,High price is for pack of 2,FALSE,JO
132,3/30/2020,Sphero,"A robot in the shape of an orb that can be programmed using any of a number of mobile apps (or just remote-controlled, but that doesn't involve programming).  Sphero is a very durable, one-piece robot that was made serendipitously more popular by BB-8, the Star Wars Droid that is shaped as a sphere.  A BB-8 Version of Sphero allows for similar programming.  Sphero has been popular since its launch. According to their website, they had more than 2,000 schools teaching over 300,000 kids to program through their Students, Parents, Robots, Kids (SPRK) curricula.",http://www.sphero.com/,https://www.target.com/p/sphero-edu-sprk-stem-robot/-/A-76474759,Sphero.jpeg,,,,,Hardware,Robotics,"iOS, Andriod, Windows, Mac, Chrome",Pre-K; K-2; 3-5; 6-8; 9-12,"Tynker, Java, Proprietary Blocks",Sphero,$50.00,$180.00,674.99 (12 pack),https://www.amazon.com/Sphero-M001BRW-Mini-App-Enabled-Robot/dp/B072B6QVVW/ref=sr_1_2?dchild=1&keywords=sphero&qid=1588632347&sr=8-2,,Sphero-title.jpeg,Sphero-action.png,TRUE,,,FALSE,JO
94,3/30/2020,Sphero SPRK+,"Sphero SPRK+ is one of our most advanced programmable robots. Use it at home or in the classroom. With this robot ball, you’ll complete fun and accessible games while developing important STEM skills. Control it, play with it, and program it. We offer a diverse collection of Sphero SPRK+ bundles and accessories for people of all skill levels. Roll into STEAM with Sphero SPRK+ today!",http://www.sphero.com/education,https://www.idesignsol.com/K001RW1,Sphero_SPRK+.png,,,,,Hardware,Robotics,"iOS, Andriod, Windows, Mac, Chrome",K-2; 3-5; 6-8,"Tynker, SPRK Lightning Lab, Java",Sphero,$130.00,$130.00,$800.00,https://www.amazon.com/Sphero-K001RW1-SPRK-App-Enabled-Robot/dp/B01GZ1S7OS/ref=sr_1_2?dchild=1&keywords=sphero+sprk&qid=1588632146&sr=8-2,,Sphero_SPRK+-title.png,Sphero_SPRK+-action.png,TRUE,https://edu.sphero.com/,,FALSE,JO
389,11/13/2020,Spiderino,A low-cost arduino-based spider robot intended for use in teaching and learning about swarm robotics. The product was for researh and was never marketed.,https://spiderino.nes.aau.at/,,,,,,,Hardware,Robotics,"Windows, Mac",N/A,"Java, C",N/A,$0.00,$0.00,,,,Spiderino-title.png,N/A,FALSE,,,FALSE,JO
297,6/15/2020,Sploder!,"Many institutions across the world have used Sploder in a classroom environment to teach game design. By putting students in the position of creating a game or puzzle that others can solve in a fun and challenging way, it gets them thinking about problem-solving and storytelling. Game design uses the whole brain, from the artistic side of creating art and graphics, to the analytical side of creating interesting game levels that work.
Note: Runs on Flash and may no longer be available.",www.sploder.com/,"
https://edshelf.com/tool/sploder/

https://www.commonsensemedia.org/website-reviews/sploder

","Sploder.jpeg
Sploder_2.jpg",,,,Game Development,Software,Software/Game Development Kit,"Windows, Mac",K-2; 3-5; 6-8; 9-12,Proprietary Blocks,Sploder,$0.00,$0.00,,,,Sploder-title.jpg,Sploder-action.png,FALSE,,No longer available,FALSE,JO
183,3/31/2020,Spritebox: Code Hour,"SpriteBox is a logic puzzle game from the creators of Lightbot that combines the fun of ‘platformer’ games (like Minecraft and Super Mario Bros) with learning the basics of coding. SpriteBox covers basic algorithms, instruction sequencing, instructions with parameters, simple to complex loops, and debugging.",https://apps.apple.com/us/app/spritebox-coding/id1270538471,,,,,,,Software,Learning Game,"iOS, Android",Pre-K; K-2,Swift,SpriteBox LLC,$5.00,$5.00,,,,Spritebox_Code_Hour-title.png,Spritebox_Code_Hour-action.png,TRUE,,https://spritebox.com/SpriteBox%20-%20Teacher's%20Guide.pdf,FALSE,JO
133,3/30/2020,Squishy Circuits,"Squishy Circuits uses conductive and insulating play dough to teach the basics of electrical circuits in a fun, hands-on way. There’s no need for breadboards or soldering – just add batteries and our pre-made doughs (or make your own dough with the provided recipes). Let your creations come to life as you light them up with LEDs, make noises with buzzers, and spin with the motor.",http://squishycircuits.com/,https://squishycircuits.com/products/standard-kit,Squishy_Circuits.jpg,,,,,Hardware,"Microcontrollers, Microprocessors",N/A,Pre-K; K-2; 3-5,N/A,"Squishy Circuits Store, LLC.",$35.00,$75.00,,https://www.amazon.com/Squishy-Circuits-STANDARD-Standard-Kit/dp/B01KVVIKEK/ref=sr_1_2?dchild=1&keywords=squishy+circuits&qid=1588632376&sr=8-2,,Squishy_Circuits-title.png,Squishy_Circuits-action.jpg,TRUE,https://squishycircuits.com/pages/education,"Make your own conductive and insulating play dough using Household Ingredients. Recipes are located on squishycircuits.com (Note: this DOES NOT include the hardware needed to make electrical circuits (i.e. LEDs, wires, batteries, etc.)",FALSE,JO
134,4/1/2020,StarLogo TNG and Nova,"StarLogo Nova (and its old version, TNG) allows users to code in a 3D environment with blocks. Developed by MIT Media Group, which also developed Scratch.",http://www.slnova.org/,,,,,,,Software,Software/Game Development Kit,"Windows, Mac",6-8; 9-12,Proprietary Blocks,MIT,$0.00,$0.00,,,,StarLogo_TNG_and_Nova-title.jpg,StarLogo_TNG_and_Nova-action.jpg,FALSE,,Hasn't been updated since November of 2018,FALSE,JO
135,4/2/2020,Stencyl,"Inspired by Scratch's snapping blocks system, this software allows users to create simple games for iOS, Android, Flash, Windows, Linux and Mac systems. If your child is serious about it, there are paid pro plans that come with advanced functionality.",http://www.stencyl.com/,http://static.stencyl.com/v3/images/logo.png,stencyl.png,,,,,Software,Software/Game Development Kit,"Windows, Mac, Linux",6-8; 9-12,Proprietary Blocks,Stencyl LLC,$0.00,$200.00,,,,Stencyl-title.png,Stencyl-action.jpg,TRUE,,High price is for ability to publish to any system for a yearly Studio subscription.,FALSE,JO
201,3/18/2020,Strawbees,"Strawbees encourage learning by making. We promote experimenting and asking questions. Plastic, colorful straws that connect with a programmable robot. Block based coding. ",https://strawbees.com/about-us/,https://strawbees.com/product/school-kit/,Strawbees.jpg,,,,,Hardware,Robotics,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8; 9-12,"Proprietary Blocks, C++",Strawbees,$64.00,"$1,650.00",$770.00,https://www.amazon.com/Strawbees-Coding-Robotics-Kit-Electronics/dp/B07CG83J7N/ref=sr_1_4?dchild=1&keywords=strawbees+coding&qid=1588633193&sr=8-4,,Strawbees-title.jpg,Strawbees-action.jpg,TRUE,,Also available on Amazon; high price is for the bundle,FALSE,JO
,,Sumobot WX,"From the website:
The SumoBot WX Competition Kit includes two complete SumoBot WXs with sensors and components for some serious competition. You’ll need to obtain a piece of smooth plywood, cut out a circle, sand and paint for a SumoBot WX ring. The SumoBot WX is programmed in BlocklyProp, a perfect companion to round out the fun. SumoBot WX is used for corporate events, classrooms and hobby!
",https://www.parallax.com/sumobot-wx/,,,,,,,Hardware,Robotics,"Windows, Mac",3-5; 6-9,Blockly,Parallax,$140.00,$400.00,,,,Sumobot_WX-title.webp,Sumobot_WX-action.webp,TRUE,,,FALSE,JO
,,SuperCodingBall,"SuperCodingBall is a free online programming platform for learning basic coding concepts. The idea of SuperCodingBall is to show you some coding concepts (instructions, parameters, events and conditions) without getting worked up :)
",https://www.supercodingball.com/home,,,,,,,Software,General Environment,"Windows, Mac, iOS, Android, Chrome",3-5,Blockly,Scratch,$0.00,$0.00,,,,SuperCodingBall-title.png,SuperCodingBall-action.png,TRUE,,,FALSE,JO
136,4/2/2020,Swift Playgrounds,"An iPad-based app created by Apple that is intended to teach the basics of programming in Swift, Apple's new statically-typed coding language used for creating any MacOS, iOS, watchOS, or tvOS app.  Swift Playgrounds comes with a series of challenges to teach computing concepts.  It should be available in fall 2016.",https://developer.apple.com/swift/playgrounds/,,,,,,,Software,General Environment,iOS,6-8; 9-12,Swift,Apple,$0.00,$0.00,,,,Swift_Playgrounds-title.jpg,Swift_Playgrounds-action.jpg,TRUE,,,FALSE,JO
188,4/2/2020,Switch & Glitch,"Learn to CODE and save the day with robot friends! Switch & Glitch is a PUZZLE game where you and your friends explore different planets, help corrupted wildlife and collect mysterious metagel. Explore exotic single player levels before you start competing against other others in a unique MULTIPLAYER mode.
NOTE: no longer available",https://games.lol/game/com.FiveMoreMinutes.SwitchAndGlitch/switch-glitch-coding-game/,,,,,,,Software,Learning Game,"iOS, Android ",Pre-K; K-2,Blockly ,5 More Minutes Ltd,$0.00,$0.00,,,,Switch_&_Glitch-title.jpg,Switch_&_Glitch-action.jpg,FALSE,,no longer available,FALSE,JO
407,4/2/2021,Tangible Programming Bricks,"Tangible Programming Bricks were one of the very first systems to use autonomous blocks with embedded electronics to allow kids to create programs.
NOTE: I don't think these were marketed",https://link.springer.com/article/10.1007/s00779-004-0295-6,,,,,,,Hardware,Tangible Computing,N/A,K-2; 3-5,N/A,Timothy S. McNerney,$0.00,$0.00,,,,Tangible_Programming_Bricks-title.jpg,Tangible_Programming_Bricks-action.jpg,FALSE,,,FALSE,JO
244,4/9/2020,Tangiplay,"Tangiplay is a new generation of coding toys that encourages kids to learn as they play. It gives a completely new way to interact with toys and tablets. Kids control the robots instead of using fingers to control the games. When they press, slide, or rotate the robot, this translates into code that creates a unique response in the game. It makes coding language touchable, enhancing their sensory learning with hand-on toys.",https://www.amazon.com/Tangiplay-Tangible-Interactive-Puzzles-Solving/dp/B08316VLHM/ref=sr_1_191?dchild=1&keywords=coding+for+kids&qid=1586473620&sr=8-191,https://www.robotshop.com/en/tangiplay-tangible-coding-learning-robot-toys.html,Tangiplay.jpg,,,,,Hardware,Tangible Computing,iOS,K-2; 3-5,Proprietary Blocks,Surfit,$80.00,$80.00,,https://www.amazon.com/Tangiplay-Interactive-Educational-Programming-Preschooler/dp/B08316VLHM/ref=sr_1_1?dchild=1&keywords=tangiplay&qid=1591215176&sr=8-1,,Tangiplay-title.png,Tangiplay-action.jpg,TRUE,,,FALSE,JO
385,11/4/2020,Tech Will Save Us,"At Tech Will Save Us we know that kids having fun and learning STEAM (STEM + Art) skills go hand in hand. That’s why we’ve created a range of tech toys for kids aged 4-12 that combines fun activities like drawing and crafting with coding, electronics.

",https://make.techwillsaveus.com,https://www.eu-startups.com/2018/11/london-based-tech-will-save-us-raises-a-series-a-extension-to-drive-its-development-of-steam-based-toys/,Tech_Will_Save_Us.jpg,,,,,Hardware,Robotics,"Windows, iOS, Android, Mac",K-2; 3-5,N/A,TechWillSaveUs,$0.00,$62.00,,,,Tech_Will_Save_Us-title.png,Tech_Will_Save_Us-action.png,TRUE,,Kits come with hardware that can be programmed on comptuer/mobile. More options available for ages 11+. Prices vary by kit.,FALSE,JO
408,4/2/2021,Tern,"Tern was one of the first and most complete systems for programming with blocks, introducing the innovation of visual codes for block identification, instead of embedding electronics in the blocks.
NOTE: These were not marketed for sale",http://hci.cs.tufts.edu/tern/inter191-horn.pdf,,,,,,,Hardware,Tangible Computing,N/A,K-2,Proprietary Blocks,N/A,$0.00,$0.00,,,,Tern-title.jpg,Tern-action.jpg,FALSE,,,FALSE,JO
241,4/9/2020,Thames & Kosmos Code Gamer,"An Arduino-compatible gamepad connects wirelessly to your tablet. Using the gamepad and four interchangeable sensor modules, you play through a video game app on your tablet. In each level of the game, you have to learn a piece of the Arduino programming language and how to use it in order to solve puzzles and challenges and move forward in the game.",https://www.amazon.com/Thames-Kosmos-Workshop-Android-Compatible/dp/B01CNT3EGM/ref=sr_1_140?dchild=1&keywords=coding+for+kids&qid=1586466638&sr=8-140,https://www.thamesandkosmos.com/index.php/product/category/science-kits/code-gamer,Thames_&Kosmos_Code_Gamer.jpg,,,,,Hardware,"Microcontrollers, Microprocessors",Mobile,3-5,C++,Thames & Kosmos,$100.00,$170.00,,https://www.amazon.com/Thames-Kosmos-Workshop-Android-Compatible/dp/B01CNT3EGM/ref=sr_1_1?dchild=1&keywords=code+gamer&qid=1591215142&sr=8-1,,Thames_&_Kosmos_Code_Gamer-title.jpg,Thames_&_Kosmos_Code_Gamer-action.jpg,TRUE,,,FALSE,JO
,,The ABCs of Programming,"From Amazon: ""Introduce your child to the world of computer programming while they learn their ABCs with The ABCs of Programming

Meant for the parent who is also a programmer this book will teach your child the vocabulary that you use every day. With playful illustrations and clever rhymes, it introduces programming concepts to children from toddler age all the way up to kindergarten.

From algorithms and binary to XOR and zipping, your child will learn them all with The ABCs of Programming!""",https://www.amazon.com/ABCs-Programming-Arthur-Johnston/dp/1548489778/ref=pd_sbs_4/144-1351129-6536541?pd_rd_w=2AHSV&pf_rd_p=690958f6-2825-419e-9c16-73ffd4055b65&pf_rd_r=BBT30DR7S67YDC2XZ5J5&pd_rd_r=4ca8c091-ad3b-40e8-af8d-eadfba34cff9&pd_rd_wg=10jZ8&pd_rd_i=1548489778&psc=1,,,,,,,Unplugged,Book,N/A,K-2,N/A,N/A,$3.00,$15.00,,,,The_ABCs_of_Programming-title.jpg,The_ABCs_of_Programming-action.jpg,TRUE,,"$3 for Kindle version, $15 for paperback",FALSE,JO
141,4/2/2020,The Foos,"We’ve teamed up with Princeton and Harvey Mudd University professors to turn programming into play. Kids learn to code via a series of exciting adventures. Our word-free interface allows anyone, anywhere to play. They’ll track down a sneaky donut thief, rescue puppies lost in space and serve up gourmet meals while mastering core computer science concepts. The Foos: Over 40 puzzle levels and 3 unique creative play areas for storytelling and animation.",https://codespark.com/play/,,,,,,,Software,Learning Game,"Windows, Mac, iOS, Android",K-2; 3-5,N/A,codeSpark,$7.00,$10.00,Avaible for teachers to set up online classrooms and track student progress,,,The_Foos-title.png,The_Foos-action.jpg,TRUE,,Cost is $7/month with annual plan or $10/month with monthly plan,FALSE,JO
387,11/10/2020,The Hour of Code,"The Hour of Code started as a one-hour introduction to computer science, designed to demystify ""code"", to show that anybody can learn the basics, and to broaden participation in the field of computer science. It has since become a worldwide effort to celebrate computer science, starting with 1-hour coding activities but expanding to all sorts of community efforts",https://hourofcode.com/us/learn,https://hourofcode.com/us,Hour_of_Code.png,,,,,Software,General Environment,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8; 9-12,Proprietary Blocks,Code.org,$0.00,$0.00,,,,The_Hour_of_Code-title.png,The_Hour_of_Code-action.jpg,TRUE,,"More Info...
https://hourofcode.com/us
",FALSE,JO
358,8/21/2020,Thymio Robot,Thymio is the perfect open source robot to assist the teacher in the digital education era. Use Legos to build add ons to the Thymio robot and enhance the experience. ,https://www.thymio.org/,,,,,,,Hardware,Robotics,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8; 9-12,"Scratch, Blockly, Aseba",Thymio,$190.00,$225.00,,,,Thymio_Robot-title.png,Thymio_Robot-action.jpg,TRUE,,,FALSE,JO
401,2/10/2021,Tica,"This is mentioned in papers that examine tangible computing environments, but I can't find the product for sale online.  It looks like it's been used in the UK as well as Saudi Arabia.  See Almjally, A., Howland, K., & Good, J. (2020). Comparing TUIs and GUIs for Primary School Programming. Proceedings from Proceedings of the 51st ACM Technical Symposium on Computer Science Education, New York, NY, USA.",N/A,,,,,,,Hardware,Tangible Computing,N/A,N/A,N/A,N/A,$0.00,$0.00,,,,N/A,N/A,FALSE,,,FALSE,JO
143,4/2/2020,Tickle,"A block coding App that allows you to program  LEGO, Star Wars BB-8, Arduino, drones, robots, connected toys, and smart home devices, all wirelessly.
NOTE: no longer available",https://www.kickstarter.com/projects/705926089/tickle-learn-to-code-using-scratch-to-make-iphone ,,,,,,,Software,General Environment,iOS,K-2; 3-5,Swift,"Tickle Labs, Inc",$0.00,$0.00,,,,N/A,N/A,FALSE,https://www.youtube.com/watch?v=TF94Ic4O9Wo,Seems sketchy. Started as a Kickstarter. Google gives a warning when trying to proceed to the website and it has a copyright date of 2018. The app itself has a rating of 2.2 and hasn't seen an update in over a year. Likely abondoned and wouldn't recommend.,FALSE,JO
344,9/30/2020,Tinkerblocks,"Tinkerblocks is a coding app for girls and boys aged six and up – a language free digital toy! Create your individual ""Magic Eight Project"", invent your ""Fun Alarm System"" – bring your ideas to life!

With Tinkerblocks children get into coding by a simple programming language they can touch. Coding is the language of today’s technology, with Tinkerblocks you will learn the concept of coding.",https://apps.apple.com/us/app/tinkerblocks/id1141308767#?platform=iphone,http://urbnpockets.com/system/uploads/app/icon/57eb9ace1cc5f353ab051994/large_large_retina_icon_tinkerblocks.png,tinkerblocks.png,,,,mobile app,Software,General Environment,iOS,K-2; 3-5,block, urbn; pockets,$2.99,$3.00,,,,Tinkerblocks-title.png,Tinkerblocks-action.jpg,TRUE,,Reviews aren't super positive,FALSE,JO
197,3/18/2020,Tinkerbots,"Give little ones a friendly intro to the basics of programming! This smart little robot will do a movement and then reproduce it with blocks of code on your own touchscreen, through the Free App. Kids can drag and drop code and watch the robot follow their lead. Creative Mode allows older kids to freely steer their robot through the room. Includes 207 pieces and instruction manual.",https://www.mindware.orientaltrading.com/tinker-bots-my-first-robot-a2-13826464.fltr,https://www.amazon.com/Tinkerbots-Code-Play-First-Robot/dp/B076HS8ZFQ,Tinkerbots.jpg,,,,,Hardware,Robotics,"Android, iOS",K-2; 3-5,Block ,Kinematics GmbH,$130.00,$550.00,N/A,https://www.amazon.com/Tinkerbots-1-Wheeler-Set/dp/B018IR6KKK/ref=sr_1_1?dchild=1&keywords=tinkerbots&qid=1588632724&sr=8-1,,Tinkerbots-title.jpg,Tinkerbots-action.jpg,TRUE,,Multiple kits available. More advanced kits for older children available. Started as an IndieGoGo project in Germany and was fully funded years ago. Only available on a couple websites. Compatible with Legos,FALSE,JO
185,3/27/2020,Tinkercad,"Tinkercad code blocks are visual blocks you can drag-and-drop to create Arduino programs. Using the Tinkercad Circuits simulator, you can test any code you create directly in the browser, before you build and program your devices with real physical components.",https://www.tinkercad.com/,,,,,,,Software,General Environment,"Windows, Mac",3-5; 6-8; 9-12,Proprietary Blocks,Tinkercad,$0.00,$0.00,,,,Tinkercad-title.png,Tinkercad-action.jpg,TRUE,,Available for individuals and teachers (for a class),FALSE,JO
145,4/3/2020,Toio,"Toio are two white boxes/robots that can sense each other and be remote controlled. Sony has premade programs that come in cartridges that will allow them to do different things. Paper is cut and taped to the two boxes/robots to create all sorts of fun creations.
NOTE: Currently only available in Japan",https://www.sony.net/SonyInfo/design/stories/toio/,https://www.slashgear.com/sony-toio-is-a-mashup-of-tiny-cube-robots-and-game-consoles-14488426/,Toio.jpg,,,,,Hardware,Robotics,Windows,K-2,Scratch,Sony,$288.00,$394.00,,,,Toio-title.jpg,Toio-action.jpg,TRUE,,Price includes shipping to the US; Currently only available in Japan,FALSE,JO
190,,Tommy the Turtle Learn to Code,A free mobile app aimed at teaching early elementary aged children to learn to code. The app uses its own block-based language as students code a turtle.,http://zyrobotics.com/coding-with-tommy/,,,,,,,Software,General Environment,iOS,K-2,Proprietary Blocks,Zyrobotics LLC,$0.00,$0.00,,,,Tommy_the_Turtle_Learn_to_Code-title.jpg,Tommy_the_Turtle_Learn_to_Code-action.jpg,TRUE,,,FALSE,JO
333,7/27/2020,ToonTalk,"ToonTalk is a computer programming system intended to be programmed by children. The ""Toon"" part stands for cartoon. The system's presentation is in the form of animated characters, including robots that can be trained by example.",https://toontalk.github.io/ToonTalk/,https://commons.wikimedia.org/wiki/File:Toontalk.png,Toontalk.png,,,,,Software,General Environment,"Windows, Mac, iOS, Android, Chrome",K-2 ,JavaScript HTML5,Ken Kahn,$0.00,$0.00,,,,ToonTalk-title.jpg,Toontalk-action.png,TRUE,,,FALSE,JO
169,3/24/2020,Topobo,"Topobo is the world's first construction toy with kinetic memory, the ability to record and playback physical motion. Snap together Passive (static) and Active (robotic) pieces into a creation, and with a press of a button and a flick of your wrist, you can teach your creation how to dance or walk.",https://topobo.com/,https://www.shoppersshop.com/topobo-construction-toys-use-kinetic-2170924,Topobo.jpg,,,,,Hardware,Robotics,On-board Interface,K-2; 3-5; 6-8,Kinetic Memory,Topobo,$5.00,$5.00,,,,Topobo-title.jpg,Topobo-action.jpg,TRUE,,$5.00. because the model is physical and its relationship to its environment is not simulated. Topobo is a 3D modeling system akin to building toys such as LEGO® and ZOOB®.,FALSE,JO
411,4/2/2021,Tortis,"Radia Perlman, while working at Seymour Papert's lab at MIT, created what is believed to be one of the first systems for programming with tangibles. Radia was an inspiration for generations of designers and, of course, to our team as well.
NOTE: no longer available",https://eric.ed.gov/?id=ED118366,,,,,,,Hardware,Tangible Computing,N/A,K-2,N/A,N/A,$0.00,$0.00,,,,N/A,N/A,FALSE,,No longer available,FALSE,JO
146,4/3/2020,Touch Develop,"A set of tutorials that teaches what coding is (syntax, code, strings etc.) through video tutorials and through developing a game or app.  Once you are taught you ""develop"" the game by clicking on the code that they highlight, in the order that they tell you to.  Also, TouchDevelop lets you author and distribute interactive tutorials where the user gets help from the system to create a particular script.
NOTE: Touchdevelop eventually was retired as Makecode took its place.",https://www.microsoft.com/en-us/research/project/touchdevelop/,,,,,,,Software,Software/Game Development Kit,"Windows, Mac, Linux, Chrome, iOS, Android",K-2; 3-5; 6-8; 9-12,MakeCode,Microsoft Research,$0.00,$0.00,,,,Touch_Develop-title.png,Touch_Develop-action.jpg,FALSE,,,FALSE,JO
,,Tuff-bot,"From Terapin's website:
Tuff-Bot - the Rugged Robot is the latest addition to Terrapin's line of coding robots. Use Tuff-Bot in the classroom or take it where other classroom robots can't go, whether that be the hallway, gym, playground, ballfield, or even the woods! Oversized wheels allow it to traverse uneven terrain. Built-in obstacle avoidance guides it get around barriers. Multiple speeds make it adaptable for operation in a range of environments.

Program Tuff-Bot via on-board buttons, remotely via a free downloadable tablet app (Android or iOS), or with the TacTile Reader",https://www.terrapinlogo.com/tuff-bot.html,,,,,,,Hardware,Robotics,"iOS, Android, On-board Interface",3-5; 6-8; 9-12,N/A,Terapin Logo,$150.00,$250.00,,,,Tuff-bot-title.png,Tuff-bot-action.png,TRUE,,,FALSE,JO
